a,b,result
103,20,26
103,21,16
103,22,6
103,23,109
103,24,99
103,25,89
103,26,79
103,27,69
103,28,59
103,29,49
103,30,39
103,31,29
103,32,19
103,33,9
103,34,112
103,35,102
103,36,92
103,37,82
103,38,72
103,39,62
103,40,52
103,41,42
103,42,32
103,43,22
103,44,12
103,45,2
103,46,105
103,47,95
103,48,85
103,49,75
103,50,65
103,51,55
103,52,45
103,53,35
103,54,25
103,55,15
103,56,5
103,57,108
103,58,98
103,59,88
103,60,78
103,61,68
103,62,58
103,63,48
103,64,38
103,65,28
103,66,18
103,67,8
103,68,111
103,69,101
103,70,91
103,71,81
103,72,71
103,73,61
103,74,51
103,75,41
103,76,31
103,77,21
103,78,11
103,79,1
103,80,104
103,81,94
103,82,84
103,83,74
103,84,64
103,85,54
103,86,44
103,87,34
103,88,24
103,89,14
103,90,4
103,91,107
103,92,97
103,93,87
103,94,77
103,95,67
103,96,57
103,97,47
103,98,37
103,99,27
103,100,17
103,101,7
103,102,110
103,103,100
103,104,90
103,105,80
103,106,70
103,107,60
103,108,50
103,109,40
103,110,30
103,111,20
103,112,10
104,0,0
104,1,104
104,2,95
104,3,86
104,4,77
104,5,68
104,6,59
104,7,50
104,8,41
104,9,32
104,10,23
104,11,14
104,12,5
104,13,109
104,14,100
104,15,91
104,16,82
104,17,73
104,18,64
104,19,55
104,20,46
104,21,37
104,22,28
104,23,19
104,24,10
104,25,1
104,26,105
104,27,96
104,28,87
104,29,78
104,30,69
104,31,60
104,32,51
104,33,42
104,34,33
104,35,24
104,36,15
104,37,6
104,38,110
104,39,101
104,40,92
104,41,83
104,42,74
104,43,65
104,44,56
104,45,47
104,46,38
104,47,29
104,48,20
104,49,11
104,50,2
104,51,106
104,52,97
104,53,88
104,54,79
104,55,70
104,56,61
104,57,52
104,58,43
104,59,34
104,60,25
104,61,16
104,62,7
104,63,111
104,64,102
104,65,93
104,66,84
104,67,75
104,68,66
104,69,57
104,70,48
104,71,39
104,72,30
104,73,21
104,74,12
104,75,3
104,76,107
104,77,98
104,78,89
104,79,80
104,80,71
104,81,62
104,82,53
104,83,44
104,84,35
104,85,26
104,86,17
104,87,8
104,88,112
104,89,103
104,90,94
104,91,85
104,92,76
104,93,67
104,94,58
104,95,49
104,96,40
104,97,31
104,98,22
104,99,13
104,100,4
104,101,108
104,102,99
104,103,90
104,104,81
104,105,72
104,106,63
104,107,54
104,108,45
104,109,36
104,110,27
104,111,18
104,112,9
105,0,0
105,1,105
105,2,97
105,3,89
105,4,81
105,5,73
105,6,65
105,7,57
105,8,49
105,9,41
105,10,33
105,11,25
105,12,17
105,13,9
105,14,1
105,15,106
105,16,98
105,17,90
105,18,82
105,19,74
105,20,66
105,21,58
105,22,50
105,23,42
105,24,34
105,25,26
105,26,18
105,27,10
105,28,2
105,29,107
105,30,99
105,31,91
105,32,83
105,33,75
105,34,67
105,35,59
105,36,51
105,37,43
105,38,35
105,39,27
105,40,19
105,41,11
105,42,3
105,43,108
105,44,100
105,45,92
105,46,84
105,47,76
105,48,68
105,49,60
105,50,52
105,51,44
105,52,36
105,53,28
105,54,20
105,55,12
105,56,4
105,57,109
105,58,101
105,59,93
105,60,85
105,61,77
105,62,69
105,63,61
105,64,53
105,65,45
105,66,37
105,67,29
105,68,21
105,69,13
105,70,5
105,71,110
105,72,102
105,73,94
105,74,86
105,75,78
105,76,70
105,77,62
105,78,54
105,79,46
105,80,38
105,81,30
105,82,22
105,83,14
105,84,6
105,85,111
105,86,103
105,87,95
105,88,87
105,89,79
105,90,71
105,91,63
105,92,55
105,93,47
105,94,39
105,95,31
105,96,23
105,97,15
105,98,7
105,99,112
105,100,104
105,101,96
105,102,88
105,103,80
105,104,72
105,105,64
105,106,56
105,107,48
105,108,40
105,109,32
105,110,24
105,111,16
105,112,8
106,0,0
106,1,106
106,2,99
106,3,92
106,4,85
106,5,78
106,6,71
106,7,64
106,8,57
106,9,50
106,10,43
106,11,36
106,12,29
106,13,22
106,14,15
106,15,8
106,16,1
106,17,107
106,18,100
106,19,93
106,20,86
106,21,79
106,22,72
106,23,65
106,24,58
106,25,51
106,26,44
106,27,37
106,28,30
106,29,23
106,30,16
106,31,9
106,32,2
106,33,108
106,34,101
106,35,94
106,36,87
106,37,80
106,38,73
106,39,66
106,40,59
106,41,52
106,42,45
106,43,38
106,44,31
106,45,24
106,46,17
106,47,10
106,48,3
106,49,109
106,50,102
106,51,95
106,52,88
106,53,81
106,54,74
106,55,67
106,56,60
106,57,53
106,58,46
106,59,39
106,60,32
106,61,25
106,62,18
106,63,11
106,64,4
106,65,110
106,66,103
106,67,96
106,68,89
106,69,82
106,70,75
106,71,68
106,72,61
106,73,54
106,74,47
106,75,40
106,76,33
106,77,26
106,78,19
106,79,12
106,80,5
106,81,111
106,82,104
106,83,97
106,84,90
106,85,83
106,86,76
106,87,69
106,88,62
106,89,55
106,90,48
106,91,41
106,92,34
106,93,27
106,94,20
106,95,13
106,96,6
106,97,112
106,98,105
106,99,98
106,100,91
106,101,84
106,102,77
106,103,70
106,104,63
106,105,56
106,106,49
106,107,42
106,108,35
106,109,28
106,110,21
106,111,14
106,112,7
107,0,0
107,1,107
107,2,101
107,3,95
107,4,89
107,5,83
107,6,77
107,7,71
107,8,65
107,9,59
107,10,53
107,11,47
107,12,41
107,13,35
107,14,29
107,15,23
107,16,17
107,17,11
107,18,5
107,19,112
107,20,106
107,21,100
107,22,94
107,23,88
107,24,82
107,25,76
107,26,70
107,27,64
107,28,58
107,29,52
107,30,46
107,31,40
107,32,34
107,33,28
107,34,22
107,35,16
107,36,10
107,37,4
107,38,111
107,39,105
107,40,99
107,41,93
107,42,87
107,43,81
107,44,75
107,45,69
107,46,63
107,47,57
107,48,51
107,49,45
107,50,39
107,51,33
107,52,27
107,53,21
107,54,15
107,55,9
107,56,3
107,57,110
107,58,104
107,59,98
107,60,92
107,61,86
107,62,80
107,63,74
107,64,68
107,65,62
107,66,56
107,67,50
107,68,44
107,69,38
107,70,32
107,71,26
107,72,20
107,73,14
107,74,8
107,75,2
107,76,109
107,77,103
107,78,97
107,79,91
107,80,85
107,81,79
107,82,73
107,83,67
107,84,61
107,85,55
107,86,49
107,87,43
107,88,37
107,89,31
107,90,25
107,91,19
107,92,13
107,93,7
107,94,1
107,95,108
107,96,102
107,97,96
107,98,90
107,99,84
107,100,78
107,101,72
107,102,66
107,103,60
107,104,54
107,105,48
107,106,42
107,107,36
107,108,30
107,109,24
107,110,18
107,111,12
107,112,6
108,0,0
108,1,108
108,2,103
108,3,98
108,4,93
108,5,88
108,6,83
108,7,78
108,8,73
108,9,68
108,10,63
108,11,58
108,12,53
108,13,48
108,14,43
108,15,38
108,16,33
108,17,28
108,18,23
108,19,18
108,20,13
108,21,8
108,22,3
108,23,111
108,24,106
108,25,101
108,26,96
108,27,91
108,28,86
108,29,81
108,30,76
108,31,71
108,32,66
108,33,61
108,34,56
108,35,51
108,36,46
108,37,41
108,38,36
108,39,31
108,40,26
108,41,21
108,42,16
108,43,11
108,44,6
108,45,1
108,46,109
108,47,104
108,48,99
108,49,94
108,50,89
108,51,84
108,52,79
108,53,74
108,54,69
108,55,64
108,56,59
108,57,54
108,58,49
108,59,44
108,60,39
108,61,34
108,62,29
108,63,24
108,64,19
108,65,14
108,66,9
108,67,4
108,68,112
108,69,107
108,70,102
108,71,97
108,72,92
108,73,87
108,74,82
108,75,77
108,76,72
108,77,67
108,78,62
108,79,57
108,80,52
108,81,47
108,82,42
108,83,37
108,84,32
108,85,27
108,86,22
108,87,17
108,88,12
108,89,7
108,90,2
108,91,110
108,92,105
108,93,100
108,94,95
108,95,90
108,96,85
108,97,80
108,98,75
108,99,70
108,100,65
108,101,60
108,102,55
108,103,50
108,104,45
108,105,40
108,106,35
108,107,30
108,108,25
108,109,20
108,110,15
108,111,10
108,112,5
109,0,0
109,1,109
109,2,105
109,3,101
109,4,97
109,5,93
109,6,89
109,7,85
109,8,81
109,9,77
109,10,73
109,11,69
109,12,65
109,13,61
109,14,57
109,15,53
109,16,49
109,17,45
109,18,41
109,19,37
109,20,33
109,21,29
109,22,25
109,23,21
109,24,17
109,25,13
109,26,9
109,27,5
109,28,1
109,29,110
109,30,106
109,31,102
109,32,98
109,33,94
109,34,90
109,35,86
109,36,82
109,37,78
109,38,74
109,39,70
109,40,66
109,41,62
109,42,58
109,43,54
109,44,50
109,45,46
109,46,42
109,47,38
109,48,34
109,49,30
109,50,26
109,51,22
109,52,18
109,53,14
109,54,10
109,55,6
109,56,2
109,57,111
109,58,107
109,59,103
109,60,99
109,61,95
109,62,91
109,63,87
109,64,83
109,65,79
109,66,75
109,67,71
109,68,67
109,69,63
109,70,59
109,71,55
109,72,51
109,73,47
109,74,43
109,75,39
109,76,35
109,77,31
109,78,27
109,79,23
109,80,19
109,81,15
109,82,11
109,83,7
109,84,3
109,85,112
109,86,108
109,87,104
109,88,100
109,89,96
109,90,92
109,91,88
109,92,84
109,93,80
109,94,76
109,95,72
109,96,68
109,97,64
109,98,60
109,99,56
109,100,52
109,101,48
109,102,44
109,103,40
109,104,36
109,105,32
109,106,28
109,107,24
109,108,20
109,109,16
109,110,12
109,111,8
109,112,4
110,0,0
110,1,110
110,2,107
110,3,104
110,4,101
110,5,98
110,6,95
110,7,92
110,8,89
110,9,86
110,10,83
110,11,80
110,12,77
110,13,74
110,14,71
110,15,68
110,16,65
110,17,62
110,18,59
110,19,56
110,20,53
110,21,50
110,22,47
110,23,44
110,24,41
110,25,38
110,26,35
110,27,32
110,28,29
110,29,26
110,30,23
110,31,20
110,32,17
110,33,14
110,34,11
110,35,8
110,36,5
110,37,2
110,38,112
110,39,109
110,40,106
110,41,103
110,42,100
110,43,97
110,44,94
110,45,91
110,46,88
110,47,85
110,48,82
110,49,79
110,50,76
110,51,73
110,52,70
110,53,67
110,54,64
110,55,61
110,56,58
110,57,55
110,58,52
110,59,49
110,60,46
110,61,43
110,62,40
110,63,37
110,64,34
110,65,31
110,66,28
110,67,25
110,68,22
110,69,19
110,70,16
110,71,13
110,72,10
110,73,7
110,74,4
110,75,1
110,76,111
110,77,108
110,78,105
110,79,102
110,80,99
110,81,96
110,82,93
110,83,90
110,84,87
110,85,84
110,86,81
110,87,78
110,88,75
110,89,72
110,90,69
110,91,66
110,92,63
110,93,60
110,94,57
110,95,54
110,96,51
110,97,48
110,98,45
110,99,42
110,100,39
110,101,36
110,102,33
110,103,30
110,104,27
110,105,24
110,106,21
110,107,18
110,108,15
110,109,12
110,110,9
110,111,6
110,112,3
111,0,0
111,1,111
111,2,109
111,3,107
111,4,105
111,5,103
111,6,101
111,7,99
111,8,97
111,9,95
111,10,93
111,11,91
111,12,89
111,13,87
111,14,85
111,15,83
111,16,81
111,17,79
111,18,77
111,19,75
111,20,73
111,21,71
111,22,69
111,23,67
111,24,65
111,25,63
111,26,61
111,27,59
111,28,57
111,29,55
111,30,53
111,31,51
111,32,49
111,33,47
111,34,45
111,35,43
111,36,41
111,37,39
111,38,37
111,39,35
111,40,33
111,41,31
111,42,29
111,43,27
111,44,25
111,45,23
111,46,21
111,47,19
111,48,17
111,49,15
111,50,13
111,51,11
111,52,9
111,53,7
111,54,5
111,55,3
111,56,1
111,57,112
111,58,110
111,59,108
111,60,106
111,61,104
111,62,102
111,63,100
111,64,98
111,65,96
111,66,94
111,67,92
111,68,90
111,69,88
111,70,86
111,71,84
111,72,82
111,73,80
111,74,78
111,75,76
111,76,74
111,77,72
111,78,70
111,79,68
111,80,66
111,81,64
111,82,62
111,83,60
111,84,58
111,85,56
111,86,54
111,87,52
111,88,50
111,89,48
111,90,46
111,91,44
111,92,42
111,93,40
111,94,38
111,95,36
111,96,34
111,97,32
111,98,30
111,99,28
111,100,26
111,101,24
111,102,22
111,103,20
111,104,18
111,105,16
111,106,14
111,107,12
111,108,10
111,109,8
111,110,6
111,111,4
111,112,2
112,0,0
112,1,112
112,2,111
112,3,110
112,4,109
112,5,108
112,6,107
112,7,106
112,8,105
112,9,104
112,10,103
112,11,102
112,12,101
112,13,100
112,14,99
112,15,98
112,16,97
112,17,96
112,18,95
112,19,94
112,20,93
112,21,92
112,22,91
112,23,90
112,24,89
112,25,88
112,26,87
112,27,86
112,28,85
112,29,84
112,30,83
112,31,82
112,32,81
112,33,80
112,34,79
112,35,78
112,36,77
112,37,76
112,38,75
112,39,74
112,40,73
112,41,72
112,42,71
112,43,70
112,44,69
112,45,68
112,46,67
112,47,66
112,48,65
112,49,64
112,50,63
112,51,62
112,52,61
112,53,60
112,54,59
112,55,58
112,56,57
112,57,56
112,58,55
112,59,54
112,60,53
112,61,52
112,62,51
112,63,50
112,64,49
112,65,48
112,66,47
112,67,46
112,68,45
112,69,44
112,70,43
112,71,42
112,72,41
112,73,40
112,74,39
112,75,38
112,76,37
112,77,36
112,78,35
112,79,34
112,80,33
112,81,32
112,82,31
112,83,30
112,84,29
112,85,28
112,86,27
112,87,26
112,88,25
112,89,24
112,90,23
112,91,22
112,92,21
112,93,20
112,94,19
112,95,18
112,96,17
112,97,16
112,98,15
112,99,14
112,100,13
112,101,12
112,102,11
112,103,10
112,104,9
112,105,8
112,106,7
112,107,6
112,108,5
112,109,4
112,110,3
112,111,2
112,112,1
